"","basisOfRecord","eventID","occurrenceID","individualCount","taxonID","scientificName","kingdom","phylum","class","takonRank","scientificNameAuthorship","vernacularName","occurrenceRemarks"
"192","HumanObservation","20090731_mida","20090731_mida_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | CJ: ""By 11:20 all small waders had gone - therefore not good representative count"""
"193","HumanObservation","20090919_sabaki","20090919_sabaki_batgod",7,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"194","HumanObservation","20090926_mida","20090926_mida_batgod",18,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"195","HumanObservation","20091011_sabaki","20091011_sabaki_batgod",6,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"196","HumanObservation","20091107_sabaki","20091107_sabaki_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"197","HumanObservation","20091128_mida","20091128_mida_batgod",2,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"198","HumanObservation","20100508_mida","20100508_mida_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"199","HumanObservation","20100927_sabaki","20100927_sabaki_batgod",7,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"200","HumanObservation","20110112_mida","20110112_mida_batgod",3,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"201","HumanObservation","20110830_sabaki","20110830_sabaki_batgod",5,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"202","HumanObservation","20111028_sabaki","20111028_sabaki_batgod",4,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"203","HumanObservation","20120120_mida","20120120_mida_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"204","HumanObservation","20120513_mida","20120513_mida_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"205","HumanObservation","20130105_mida","20130105_mida_batgod",4,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"206","HumanObservation","20130124_mida","20130124_mida_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"207","HumanObservation","20130801_mida","20130801_mida_batgod",2,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"208","HumanObservation","20130918_sabaki","20130918_sabaki_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"209","HumanObservation","20131101_sabaki","20131101_sabaki_batgod",2,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"210","HumanObservation","20131214_sabaki","20131214_sabaki_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"211","HumanObservation","20140123_mida","20140123_mida_batgod",7,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"212","HumanObservation","20140211_mida","20140211_mida_batgod",4,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"213","HumanObservation","20140423_mida","20140423_mida_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"214","HumanObservation","20140527_sabaki","20140527_sabaki_batgod",3,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"215","HumanObservation","20140625_sabaki","20140625_sabaki_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"216","HumanObservation","20140930_sabaki","20140930_sabaki_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"217","HumanObservation","20141016_mida","20141016_mida_batgod",2,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | 0.34375"
"218","HumanObservation","20141024_sabaki","20141024_sabaki_batgod",3,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"219","HumanObservation","20141115_mida","20141115_mida_batgod",141,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | 0.36458333333333331"
"220","HumanObservation","20141215_mida","20141215_mida_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | 0.36458333333333331"
"221","HumanObservation","20141219_sabaki","20141219_sabaki_batgod",2,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"222","HumanObservation","20160120_mida","20160120_mida_batgod",2,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | 0.5625"
"223","HumanObservation","20170120_mida","20170120_mida_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","","","Real count | HT 9:04 am/2.38 m"
"224","HumanObservation","20171028_mida","20171028_mida_batgod",5,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | Lanner disturbed whole roost and most small waders left"
"225","HumanObservation","20171212_mida","20171212_mida_batgod",5,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | 11:15 - 13:10"
"226","HumanObservation","20190118_mida","20190118_mida_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"227","HumanObservation","20190314_mida","20190314_mida_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"228","HumanObservation","20190815_sabaki","20190815_sabaki_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | "
"229","HumanObservation","20200220_mida","20200220_mida_batgod",1,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","","","Real count | "
"230","HumanObservation","20200529_mida","20200529_mida_batgod",2,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","","","0 (exact) | "
"231","HumanObservation","20041101_sabaki","20041101_sabaki_batgod",2,"batgod","Limosa lapponica","Animalia","Chordata","Aves","","",""," | Day of month unknown"
"232","HumanObservation","20040812_sabaki","20040812_sabaki_blacra1",1,"blacra1","Zapornia flavirostra","Animalia","Chordata","Aves","","",""," | "
"233","HumanObservation","20050328_sabaki","20050328_sabaki_blaher1",1,"blaher1","Egretta ardesiaca","Animalia","Chordata","Aves","","",""," | "
"234","HumanObservation","20170120_mida","20170120_mida_blaher1",7,"blaher1","Egretta ardesiaca","Animalia","Chordata","Aves","","","","Real count | HT 9:04 am/2.38 m"
"235","HumanObservation","20200414_mida","20200414_mida_blaher1",1,"blaher1","Egretta ardesiaca","Animalia","Chordata","Aves","","","","0 (exact) | "
"236","HumanObservation","20190320_sabaki","20190320_sabaki_blkter",14,"blkter","Chlidonias niger","Animalia","Chordata","Aves","","",""," | "
"237","HumanObservation","20040204_mida","20040204_mida_bkhgul",1,"bkhgul","Chroicocephalus ridibundus","Animalia","Chordata","Aves","","",""," | "
"238","HumanObservation","20070127_sabaki","20070127_sabaki_bkhgul",8,"bkhgul","Chroicocephalus ridibundus","Animalia","Chordata","Aves","","",""," | "
"239","HumanObservation","20110130_sabaki","20110130_sabaki_bkhgul",2,"bkhgul","Chroicocephalus ridibundus","Animalia","Chordata","Aves","","",""," | "
"240","HumanObservation","20141115_mida","20141115_mida_bkhgul",173,"bkhgul","Chroicocephalus ridibundus","Animalia","Chordata","Aves","","",""," | 0.36458333333333331"
"241","HumanObservation","20180130_sabaki","20180130_sabaki_bkhgul",1,"bkhgul","Chroicocephalus ridibundus","Animalia","Chordata","Aves","","","","Real count | "
"242","HumanObservation","20010121_sabaki","20010121_sabaki_bkhgul",1,"bkhgul","Chroicocephalus ridibundus","Animalia","Chordata","Aves","","",""," | "
"243","HumanObservation","20040201_sabaki","20040201_sabaki_bkhgul",6,"bkhgul","Chroicocephalus ridibundus","Animalia","Chordata","Aves","","",""," | "
"244","HumanObservation","20000130_sabaki","20000130_sabaki_blhher1",12,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"245","HumanObservation","20010121_mida","20010121_mida_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"246","HumanObservation","20050328_sabaki","20050328_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"247","HumanObservation","20050604_sabaki","20050604_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"248","HumanObservation","20051119_sabaki","20051119_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"249","HumanObservation","20070127_sabaki","20070127_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"250","HumanObservation","20070127_sabaki","20070127_sabaki_blhher1",3,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"251","HumanObservation","20080130_mida","20080130_mida_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"252","HumanObservation","20090123_mida","20090123_mida_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"253","HumanObservation","20090919_sabaki","20090919_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"254","HumanObservation","20100123_sabaki","20100123_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"255","HumanObservation","20100226_sabaki","20100226_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"256","HumanObservation","20100428_sabaki","20100428_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"257","HumanObservation","20100525_sabaki","20100525_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"258","HumanObservation","20100625_sabaki","20100625_sabaki_blhher1",3,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"259","HumanObservation","20100723_sabaki","20100723_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"260","HumanObservation","20100827_sabaki","20100827_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"261","HumanObservation","20100927_sabaki","20100927_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"262","HumanObservation","20110130_sabaki","20110130_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"263","HumanObservation","20110520_sabaki","20110520_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"264","HumanObservation","20111028_sabaki","20111028_sabaki_blhher1",4,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"265","HumanObservation","20111116_sabaki","20111116_sabaki_blhher1",8,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"266","HumanObservation","20120505_sabaki","20120505_sabaki_blhher1",6,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"267","HumanObservation","20120612_sabaki","20120612_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"268","HumanObservation","20120927_sabaki","20120927_sabaki_blhher1",3,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"269","HumanObservation","20121127_sabaki","20121127_sabaki_blhher1",16,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"270","HumanObservation","20130105_mida","20130105_mida_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"271","HumanObservation","20130312_sabaki","20130312_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"272","HumanObservation","20130412_sabaki","20130412_sabaki_blhher1",4,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"273","HumanObservation","20130508_sabaki","20130508_sabaki_blhher1",4,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"274","HumanObservation","20130622_sabaki","20130622_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"275","HumanObservation","20130723_sabaki","20130723_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"276","HumanObservation","20130918_sabaki","20130918_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"277","HumanObservation","20131101_sabaki","20131101_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"278","HumanObservation","20131214_sabaki","20131214_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"279","HumanObservation","20140119_sabaki","20140119_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"280","HumanObservation","20140411_sabaki","20140411_sabaki_blhher1",5,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"281","HumanObservation","20140507_mida","20140507_mida_blhher1",3,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"282","HumanObservation","20140819_mida","20140819_mida_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | 10:00 - 12:23"
"283","HumanObservation","20140828_sabaki","20140828_sabaki_blhher1",3,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"284","HumanObservation","20141219_sabaki","20141219_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"285","HumanObservation","20150117_mida","20150117_mida_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"286","HumanObservation","20150117_sabaki","20150117_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"287","HumanObservation","20150515_sabaki","20150515_sabaki_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"288","HumanObservation","20150526_mida","20150526_mida_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | 0.38194444444444442"
"289","HumanObservation","20150717_sabaki","20150717_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"290","HumanObservation","20150824_mida","20150824_mida_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | 10:00 (2,55 m)"
"291","HumanObservation","20160123_sabaki","20160123_sabaki_blhher1",9,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"292","HumanObservation","20170120_sabaki","20170120_sabaki_blhher1",9,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","","","Real count | 3:18 pm/1.22 m"
"293","HumanObservation","20180510_mida","20180510_mida_blhher1",1,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | 13:20 - 15:20"
"294","HumanObservation","20180515_sabaki","20180515_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"295","HumanObservation","20190320_sabaki","20190320_sabaki_blhher1",7,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"296","HumanObservation","20190418_sabaki","20190418_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"297","HumanObservation","20190718_sabaki","20190718_sabaki_blhher1",7,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"298","HumanObservation","20190815_sabaki","20190815_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"299","HumanObservation","20200123_sabaki","20200123_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"300","HumanObservation","20200310_sabaki","20200310_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","","","Real count | "
"301","HumanObservation","20200407_sabaki","20200407_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","","","0 (exact) | "
"302","HumanObservation","20200414_mida","20200414_mida_blhher1",9,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","","","0 (exact) | "
"303","HumanObservation","20200522_sabaki","20200522_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","","","0 (exact) | "
"304","HumanObservation","20200605_sabaki","20200605_sabaki_blhher1",6,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","","","0 (exact) | "
"305","HumanObservation","20010121_sabaki","20010121_sabaki_blhher1",3,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | count for only c.50% of whole area"
"306","HumanObservation","20040201_sabaki","20040201_sabaki_blhher1",24,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
"307","HumanObservation","20040711_sabaki","20040711_sabaki_blhher1",2,"blhher1","Ardea melanocephala","Animalia","Chordata","Aves","","",""," | "
